128	-89.92	398.38
129	-189.97	361.53
130	-277.07	300.05
131	-345.28	218.11
132	-389.97	121.32
133	-408.08	16.25
134	-398.38	-89.92
135	-361.53	-189.97
136	-300.05	-277.07
137	-218.11	-345.28
138	-121.32	-389.97
139	-16.25	-408.08
140	89.92	-398.38
141	189.97	-361.53
142	277.07	-300.05
143	345.28	-218.11
144	389.97	-121.32
145	408.08	-9.75
146	396.70	96.20
147	358.28	195.60
148	295.45	281.66
149	212.48	348.53
150	115.04	391.65
151	9.75	408.08
152	-96.20	396.70
153	-195.60	358.28
154	-281.66	295.45
155	-348.53	212.48
156	-391.65	115.04
157	-408.08	9.75
158	-396.70	-96.20
159	-358.28	-195.60
160	-295.45	-281.66
161	-212.48	-348.53
162	-115.04	-391.65
163	-9.75	-408.08
164	96.20	-396.70
165	195.60	-358.28
166	281.66	-295.45
167	348.53	-212.48
168	391.65	-115.04
169	408.08	-3.25
170	395.02	102.48
171	355.03	201.23
172	290.85	286.26
173	206.85	351.78
174	108.76	393.33
175	3.25	408.08
176	-102.48	395.02
177	-201.23	355.03
178	-286.26	290.85
179	-351.78	206.85
180	-393.33	108.76
181	-408.08	3.25
182	-395.02	-102.48
183	-355.03	-201.23
184	-290.85	-286.26
185	-206.85	-351.78
186	-108.76	-393.33
187	-3.25	-408.08
188	102.48	-395.02
189	201.23	-355.03
190	286.26	-290.85
191	351.78	-206.85
192	393.33	-108.76
193	408.08	3.25
194	393.33	108.76
195	351.78	206.85
196	286.26	290.85
197	201.23	355.03
198	102.48	395.02
199	-3.25	408.08
200	-108.76	393.33
201	-206.85	351.78
202	-290.85	286.26
203	-355.03	201.23
204	-395.02	102.48
205	-408.08	-3.25
206	-393.33	-108.76
207	-351.78	-206.85
208	-286.26	-290.85
209	-201.23	-355.03
210	-102.48	-395.02
211	3.25	-408.08
212	108.76	-393.33
213	206.85	-351.78
214	290.85	-286.26
215	355.03	-201.23
216	395.02	-102.48
217	408.08	9.75
218	391.65	115.04
219	348.53	212.48
220	281.66	295.45
221	195.60	358.28
222	96.20	396.70
223	-9.75	408.08
224	-115.04	391.65
225	-212.48	348.53
226	-295.45	281.66
227	-358.28	195.60
228	-396.70	96.20
229	-408.08	-9.75
230	-391.65	-115.04
231	-348.53	-212.48
232	-281.66	-295.45
233	-195.60	-358.28
234	-96.20	-396.70
235	9.75	-408.08
236	115.04	-391.65
237	212.48	-348.53
238	295.45	-281.66
239	358.28	-195.60
240	396.70	-96.20
241	408.08	16.25
242	389.97	121.32
243	345.28	218.11
244	277.07	300.05
245	189.97	361.53
246	89.92	398.38
247	-16.25	408.08
248	-121.32	389.97
249	-218.11	345.28
250	-300.05	277.07
251	-361.53	189.97
252	-398.38	89.92
253	-408.08	-16.25
254	-389.97	-121.32
255	-345.28	-218.11
256	-277.07	-300.05
257	-189.97	-361.53
258	-89.92	-398.38
259	16.25	-408.08
260	121.32	-389.97
261	218.11	-345.28
262	300.05	-277.07
263	361.53	-189.97
264	398.38	-89.92
265	408.08	22.75
266	388.29	127.59
267	342.03	223.74
268	272.47	304.64
269	184.34	364.78
270	83.64	400.06
271	-22.75	408.08
272	-127.59	388.29
273	-223.74	342.03
274	-304.64	272.47
275	-364.78	184.34
276	-400.06	83.64
277	-408.08	-22.75
278	-388.29	-127.59
279	-342.03	-223.74
280	-272.47	-304.64
281	-184.34	-364.78
282	-83.64	-400.06
283	22.75	-408.08
284	127.59	-388.29
285	223.74	-342.03
286	304.64	-272.47
287	364.78	-184.34
288	400.06	-83.64
289	408.08	29.25
290	386.60	133.87
291	338.78	229.37
292	267.87	309.24
293	178.71	368.03
294	77.37	401.75
295	-29.25	408.08
296	-133.87	386.60
297	-229.37	338.78
298	-309.24	267.87
299	-368.03	178.71
300	-401.75	77.37
301	-408.08	-29.25
302	-386.60	-133.87
303	-338.78	-229.37
304	-267.87	-309.24
305	-178.71	-368.03
306	-77.37	-401.75
307	29.25	-408.08
308	133.87	-386.60
309	229.37	-338.78
310	309.24	-267.87
311	368.03	-178.71
312	401.75	-77.37
313	408.08	35.75
314	384.92	140.15
315	335.53	235.00
316	263.28	313.84
317	173.08	371.28
318	71.09	403.43
319	-35.75	408.08
320	-140.15	384.92
321	-235.00	335.53
322	-313.84	263.28
323	-371.28	173.08
324	-403.43	71.09
325	-408.08	-35.75
326	-384.92	-140.15
327	-335.53	-235.00
328	-263.28	-313.84
329	-173.08	-371.28
330	-71.09	-403.43
331	35.75	-408.08
332	140.15	-384.92
333	235.00	-335.53
334	313.84	-263.28
335	371.28	-173.08
336	403.43	-71.09
337	408.08	42.25
338	383.24	146.43
339	332.28	240.63
340	258.68	318.43
341	167.45	374.53
342	64.81	405.11
343	-42.25	408.08
344	-146.43	383.24
345	-240.63	332.28
346	-318.43	258.68
347	-374.53	167.45
348	-405.11	64.81
349	-408.08	-42.25
350	-383.24	-146.43
351	-332.28	-240.63
352	-258.68	-318.43
353	-167.45	-374.53
354	-64.81	-405.11
355	42.25	-408.08
356	146.43	-383.24
357	240.63	-332.28
358	318.43	-258.68
359	374.53	-167.45
360	405.11	-64.81
361	408.08	48.75
362	381.56	152.71
363	329.03	246.26
364	254.08	323.03
365	161.82	377.78
366	58.53	406.79
367	-48.75	408.08
368	-152.71	381.56
369	-246.26	329.03
370	-323.03	254.08
371	-377.78	161.82
372	-406.79	58.53
373	-408.08	-48.75
374	-381.56	-152.71
375	-329.03	-246.26
376	-254.08	-323.03
377	-161.82	-377.78
378	-58.53	-406.79
379	48.75	-408.08
380	152.71	-381.56
381	246.26	-329.03
382	323.03	-254.08
383	377.78	-161.82
384	406.79	-58.53
385	443.08	-48.75
386	440.60	67.59
387	408.09	179.32
388	347.78	278.83
389	263.76	359.34
390	161.77	415.37
391	48.75	443.08
392	-67.59	440.60
393	-179.32	408.09
394	-278.83	347.78
395	-359.34	263.76
396	-415.37	161.77
397	-443.08	48.75
398	-440.60	-67.59
399	-408.09	-179.32
400	-347.78	-278.83
401	-263.76	-359.34
402	-161.77	-415.37
403	-48.75	-443.08
404	67.59	-440.60
405	179.32	-408.09
406	278.83	-347.78
407	359.34	-263.76
408	415.37	-161.77
409	443.08	-42.25
410	438.92	73.87
411	404.84	184.95
412	343.18	283.43
413	258.13	362.59
414	155.49	417.05
415	42.25	443.08
416	-73.87	438.92
417	-184.95	404.84
418	-283.43	343.18
419	-362.59	258.13
420	-417.05	155.49
421	-443.08	42.25
422	-438.92	-73.87
423	-404.84	-184.95
424	-343.18	-283.43
425	-258.13	-362.59
426	-155.49	-417.05
427	-42.25	-443.08
428	73.87	-438.92
429	184.95	-404.84
430	283.43	-343.18
431	362.59	-258.13
432	417.05	-155.49
433	443.08	-35.75
434	437.24	80.15
435	401.59	190.58
436	338.58	288.03
437	252.50	365.84
438	149.21	418.73
439	35.75	443.08
440	-80.15	437.24
441	-190.58	401.59
442	-288.03	338.58
443	-365.84	252.50
444	-418.73	149.21
445	-443.08	35.75
446	-437.24	-80.15
447	-401.59	-190.58
448	-338.58	-288.03
449	-252.50	-365.84
450	-149.21	-418.73
451	-35.75	-443.08
452	80.15	-437.24
453	190.58	-401.59
454	288.03	-338.58
455	365.84	-252.50
456	418.73	-149.21
457	443.08	-29.25
458	435.55	86.42
459	398.34	196.21
460	333.99	292.62
461	246.87	369.09
462	142.93	420.41
463	29.25	443.08
464	-86.42	435.55
465	-196.21	398.34
466	-292.62	333.99
467	-369.09	246.87
468	-420.41	142.93
469	-443.08	29.25
470	-435.55	-86.42
471	-398.34	-196.21
472	-333.99	-292.62
473	-246.87	-369.09
474	-142.93	-420.41
475	-29.25	-443.08
476	86.42	-435.55
477	196.21	-398.34
478	292.62	-333.99
479	369.09	-246.87
480	420.41	-142.93
481	443.08	-22.75
482	433.87	92.70
483	395.09	201.84
484	329.39	297.22
485	241.24	372.34
486	136.65	422.09
487	22.75	443.08
488	-92.70	433.87
489	-201.84	395.09
490	-297.22	329.39
491	-372.34	241.24
492	-422.09	136.65
493	-443.08	22.75
494	-433.87	-92.70
495	-395.09	-201.84
496	-329.39	-297.22
497	-241.24	-372.34
498	-136.65	-422.09
499	-22.75	-443.08
500	92.70	-433.87
501	201.84	-395.09
502	297.22	-329.39
503	372.34	-241.24
504	422.09	-136.65
505	443.08	-16.25
506	432.19	98.98
507	391.84	207.47
508	324.80	301.81
509	235.61	375.59
510	130.37	423.78
511	16.25	443.08
512	-98.98	432.19
513	-207.47	391.84
514	-301.81	324.80
515	-375.59	235.61
516	-423.78	130.37
517	-443.08	16.25
518	-432.19	-98.98
519	-391.84	-207.47
520	-324.80	-301.81
521	-235.61	-375.59
522	-130.37	-423.78
523	-16.25	-443.08
524	98.98	-432.19
525	207.47	-391.84
526	301.81	-324.80
527	375.59	-235.61
528	423.78	-130.37
529	443.08	-9.75
530	430.51	105.26
531	388.59	213.10
532	320.20	306.41
533	229.98	378.84
534	124.10	425.46
535	9.75	443.08
536	-105.26	430.51
537	-213.10	388.59
538	-306.41	320.20
539	-378.84	229.98
540	-425.46	124.10
541	-443.08	9.75
542	-430.51	-105.26
543	-388.59	-213.10
544	-320.20	-306.41
545	-229.98	-378.84
546	-124.10	-425.46
547	-9.75	-443.08
548	105.26	-430.51
549	213.10	-388.59
550	306.41	-320.20
551	378.84	-229.98
552	425.46	-124.10
553	443.08	-3.25
554	428.82	111.54
555	385.34	218.73
556	315.60	311.01
557	224.35	382.09
558	117.82	427.14
559	3.25	443.08
560	-111.54	428.82
561	-218.73	385.34
562	-311.01	315.60
563	-382.09	224.35
564	-427.14	117.82
565	-443.08	3.25
566	-428.82	-111.54
567	-385.34	-218.73
568	-315.60	-311.01
569	-224.35	-382.09
570	-117.82	-427.14
571	-3.25	-443.08
572	111.54	-428.82
573	218.73	-385.34
574	311.01	-315.60
575	382.09	-224.35
576	427.14	-117.82
577	443.08	3.25
578	427.14	117.82
579	382.09	224.35
580	311.01	315.60
581	218.73	385.34
582	111.54	428.82
583	-3.25	443.08
584	-117.82	427.14
585	-224.35	382.09
586	-315.60	311.01
587	-385.34	218.73
588	-428.82	111.54
589	-443.08	-3.25
590	-427.14	-117.82
591	-382.09	-224.35
592	-311.01	-315.60
593	-218.73	-385.34
594	-111.54	-428.82
595	3.25	-443.08
596	117.82	-427.14
597	224.35	-382.09
598	315.60	-311.01
599	385.34	-218.73
600	428.82	-111.54
601	443.08	9.75
602	425.46	124.10
603	378.84	229.98
604	306.41	320.20
605	213.10	388.59
606	105.26	430.51
607	-9.75	443.08
608	-124.10	425.46
609	-229.98	378.84
610	-320.20	306.41
611	-388.59	213.10
612	-430.51	105.26
613	-443.08	-9.75
614	-425.46	-124.10
615	-378.84	-229.98
616	-306.41	-320.20
617	-213.10	-388.59
618	-105.26	-430.51
619	9.75	-443.08
620	124.10	-425.46
621	229.98	-378.84
622	320.20	-306.41
623	388.59	-213.10
624	430.51	-105.26
625	443.08	16.25
626	423.78	130.37
627	375.59	235.61
628	301.81	324.80
629	207.47	391.84
630	98.98	432.19
631	-16.25	443.08
632	-130.37	423.78
633	-235.61	375.59
634	-324.80	301.81
635	-391.84	207.47
636	-432.19	98.98
637	-443.08	-16.25
638	-423.78	-130.37
639	-375.59	-235.61
640	-301.81	-324.80
641	-207.47	-391.84
642	-98.98	-432.19
643	16.25	-443.08
644	130.37	-423.78
645	235.61	-375.59
646	324.80	-301.81
647	391.84	-207.47
648	432.19	-98.98
649	443.08	22.75
650	422.09	136.65
651	372.34	241.24
652	297.22	329.39
653	201.84	395.09
654	92.70	433.87
655	-22.75	443.08
656	-136.65	422.09
657	-241.24	372.34
658	-329.39	297.22
659	-395.09	201.84
660	-433.87	92.70
661	-443.08	-22.75
662	-422.09	-136.65
663	-372.34	-241.24
664	-297.22	-329.39
665	-201.84	-395.09
666	-92.70	-433.87
667	22.75	-443.08
668	136.65	-422.09
669	241.24	-372.34
670	329.39	-297.22
671	395.09	-201.84
672	433.87	-92.70
673	443.08	29.25
674	420.41	142.93
675	369.09	246.87
676	292.62	333.99
677	196.21	398.34
678	86.42	435.55
679	-29.25	443.08
680	-142.93	420.41
681	-246.87	369.09
682	-333.99	292.62
683	-398.34	196.21
684	-435.55	86.42
685	-443.08	-29.25
686	-420.41	-142.93
687	-369.09	-246.87
688	-292.62	-333.99
689	-196.21	-398.34
690	-86.42	-435.55
691	29.25	-443.08
692	142.93	-420.41
693	246.87	-369.09
694	333.99	-292.62
695	398.34	-196.21
696	435.55	-86.42
697	443.08	35.75
698	418.73	149.21
699	365.84	252.50
700	288.03	338.58
701	190.58	401.59
702	80.15	437.24
703	-35.75	443.08
704	-149.21	418.73
705	-252.50	365.84
706	-338.58	288.03
707	-401.59	190.58
708	-437.24	80.15
709	-443.08	-35.75
710	-418.73	-149.21
711	-365.84	-252.50
712	-288.03	-338.58
713	-190.58	-401.59
714	-80.15	-437.24
715	35.75	-443.08
716	149.21	-418.73
717	252.50	-365.84
718	338.58	-288.03
719	401.59	-190.58
720	437.24	-80.15
721	443.08	42.25
722	417.05	155.49
723	362.59	258.13
724	283.43	343.18
725	184.95	404.84
726	73.87	438.92
727	-42.25	443.08
728	-155.49	417.05
729	-258.13	362.59
730	-343.18	283.43
731	-404.84	184.95
732	-438.92	73.87
733	-443.08	-42.25
734	-417.05	-155.49
735	-362.59	-258.13
736	-283.43	-343.18
737	-184.95	-404.84
738	-73.87	-438.92
739	42.25	-443.08
740	155.49	-417.05
741	258.13	-362.59
742	343.18	-283.43
743	404.84	-184.95
744	438.92	-73.87
745	443.08	48.75
746	415.37	161.77
747	359.34	263.76
748	278.83	347.78
749	179.32	408.09
750	67.59	440.60
751	-48.75	443.08
752	-161.77	415.37
753	-263.76	359.34
754	-347.78	278.83
755	-408.09	179.32
756	-440.60	67.59
757	-443.08	-48.75
758	-415.37	-161.77
759	-359.34	-263.76
760	-278.83	-347.78
761	-179.32	-408.09
762	-67.59	-440.60
763	48.75	-443.08
764	161.77	-415.37
765	263.76	-359.34
766	347.78	-278.83
767	408.09	-179.32
768	440.60	-67.59
